"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
20,"Yes","Travel_Frequently",769,"Sales",9,3,"Marketing",4,"Female",54,3,1,"Sales Representative",4,"Single",2323,17205,1,"Yes",14,3,2,0,2,3,3,2,2,0,2
28,"Yes","Non-Travel",1366,"Research & Development",24,2,"Technical Degree",2,"Male",72,2,3,"Healthcare Representative",1,"Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9
28,"Yes","Non-Travel",1366,"Research & Development",24,2,"Technical Degree",2,"Male",72,2,3,"Healthcare Representative",1,"Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9
28,"Yes","Non-Travel",1366,"Research & Development",24,2,"Technical Degree",2,"Male",72,2,3,"Healthcare Representative",1,"Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9
28,"Yes","Non-Travel",1366,"Research & Development",24,2,"Technical Degree",2,"Male",72,2,3,"Healthcare Representative",1,"Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9
28,"Yes","Non-Travel",1366,"Research & Development",24,2,"Technical Degree",2,"Male",72,2,3,"Healthcare Representative",1,"Single",8722,12355,1,"No",12,3,1,0,10,2,2,10,7,1,9
25,"Yes","Travel_Rarely",1219,"Research & Development",4,1,"Technical Degree",4,"Male",32,3,1,"Laboratory Technician",4,"Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6
25,"Yes","Travel_Rarely",1219,"Research & Development",4,1,"Technical Degree",4,"Male",32,3,1,"Laboratory Technician",4,"Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6
25,"Yes","Travel_Rarely",1219,"Research & Development",4,1,"Technical Degree",4,"Male",32,3,1,"Laboratory Technician",4,"Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6
25,"Yes","Travel_Rarely",1219,"Research & Development",4,1,"Technical Degree",4,"Male",32,3,1,"Laboratory Technician",4,"Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6
25,"Yes","Travel_Rarely",1219,"Research & Development",4,1,"Technical Degree",4,"Male",32,3,1,"Laboratory Technician",4,"Married",3691,4605,1,"Yes",15,3,2,1,7,3,4,7,7,5,6
28,"Yes","Travel_Frequently",1009,"Research & Development",1,3,"Medical",1,"Male",45,2,1,"Laboratory Technician",2,"Divorced",2596,7160,1,"No",15,3,1,2,1,2,3,1,0,0,0
28,"Yes","Travel_Frequently",1009,"Research & Development",1,3,"Medical",1,"Male",45,2,1,"Laboratory Technician",2,"Divorced",2596,7160,1,"No",15,3,1,2,1,2,3,1,0,0,0
28,"Yes","Travel_Frequently",1009,"Research & Development",1,3,"Medical",1,"Male",45,2,1,"Laboratory Technician",2,"Divorced",2596,7160,1,"No",15,3,1,2,1,2,3,1,0,0,0
28,"Yes","Travel_Frequently",1009,"Research & Development",1,3,"Medical",1,"Male",45,2,1,"Laboratory Technician",2,"Divorced",2596,7160,1,"No",15,3,1,2,1,2,3,1,0,0,0
28,"Yes","Travel_Frequently",1009,"Research & Development",1,3,"Medical",1,"Male",45,2,1,"Laboratory Technician",2,"Divorced",2596,7160,1,"No",15,3,1,2,1,2,3,1,0,0,0
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
50,"Yes","Travel_Frequently",959,"Sales",1,4,"Other",4,"Male",81,3,2,"Sales Executive",3,"Single",4728,17251,3,"Yes",14,3,4,0,5,4,3,0,0,0,0
33,"Yes","Travel_Rarely",603,"Sales",9,4,"Marketing",1,"Female",77,3,2,"Sales Executive",1,"Single",8224,18385,0,"Yes",17,3,1,0,6,3,3,5,2,0,3
33,"Yes","Travel_Rarely",603,"Sales",9,4,"Marketing",1,"Female",77,3,2,"Sales Executive",1,"Single",8224,18385,0,"Yes",17,3,1,0,6,3,3,5,2,0,3
33,"Yes","Travel_Rarely",603,"Sales",9,4,"Marketing",1,"Female",77,3,2,"Sales Executive",1,"Single",8224,18385,0,"Yes",17,3,1,0,6,3,3,5,2,0,3
33,"Yes","Travel_Rarely",603,"Sales",9,4,"Marketing",1,"Female",77,3,2,"Sales Executive",1,"Single",8224,18385,0,"Yes",17,3,1,0,6,3,3,5,2,0,3
33,"Yes","Travel_Rarely",603,"Sales",9,4,"Marketing",1,"Female",77,3,2,"Sales Executive",1,"Single",8224,18385,0,"Yes",17,3,1,0,6,3,3,5,2,0,3
29,"Yes","Travel_Rarely",408,"Sales",23,1,"Life Sciences",4,"Female",45,2,3,"Sales Executive",1,"Married",7336,11162,1,"No",13,3,1,1,11,3,1,11,8,3,10
29,"Yes","Travel_Rarely",408,"Sales",23,1,"Life Sciences",4,"Female",45,2,3,"Sales Executive",1,"Married",7336,11162,1,"No",13,3,1,1,11,3,1,11,8,3,10
29,"Yes","Travel_Rarely",408,"Sales",23,1,"Life Sciences",4,"Female",45,2,3,"Sales Executive",1,"Married",7336,11162,1,"No",13,3,1,1,11,3,1,11,8,3,10
29,"Yes","Travel_Rarely",408,"Sales",23,1,"Life Sciences",4,"Female",45,2,3,"Sales Executive",1,"Married",7336,11162,1,"No",13,3,1,1,11,3,1,11,8,3,10
29,"Yes","Travel_Rarely",408,"Sales",23,1,"Life Sciences",4,"Female",45,2,3,"Sales Executive",1,"Married",7336,11162,1,"No",13,3,1,1,11,3,1,11,8,3,10
28,"Yes","Travel_Rarely",1485,"Research & Development",12,1,"Life Sciences",3,"Female",79,3,1,"Laboratory Technician",4,"Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0
28,"Yes","Travel_Rarely",1485,"Research & Development",12,1,"Life Sciences",3,"Female",79,3,1,"Laboratory Technician",4,"Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0
28,"Yes","Travel_Rarely",1485,"Research & Development",12,1,"Life Sciences",3,"Female",79,3,1,"Laboratory Technician",4,"Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0
28,"Yes","Travel_Rarely",1485,"Research & Development",12,1,"Life Sciences",3,"Female",79,3,1,"Laboratory Technician",4,"Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0
28,"Yes","Travel_Rarely",1485,"Research & Development",12,1,"Life Sciences",3,"Female",79,3,1,"Laboratory Technician",4,"Married",2515,22955,1,"Yes",11,3,4,0,1,4,2,1,1,0,0
43,"Yes","Travel_Rarely",1372,"Sales",9,3,"Marketing",1,"Female",85,1,2,"Sales Executive",3,"Single",5346,9489,8,"No",13,3,2,0,7,2,2,4,3,1,3
43,"Yes","Travel_Rarely",1372,"Sales",9,3,"Marketing",1,"Female",85,1,2,"Sales Executive",3,"Single",5346,9489,8,"No",13,3,2,0,7,2,2,4,3,1,3
43,"Yes","Travel_Rarely",1372,"Sales",9,3,"Marketing",1,"Female",85,1,2,"Sales Executive",3,"Single",5346,9489,8,"No",13,3,2,0,7,2,2,4,3,1,3
43,"Yes","Travel_Rarely",1372,"Sales",9,3,"Marketing",1,"Female",85,1,2,"Sales Executive",3,"Single",5346,9489,8,"No",13,3,2,0,7,2,2,4,3,1,3
43,"Yes","Travel_Rarely",1372,"Sales",9,3,"Marketing",1,"Female",85,1,2,"Sales Executive",3,"Single",5346,9489,8,"No",13,3,2,0,7,2,2,4,3,1,3
44,"Yes","Travel_Rarely",1097,"Research & Development",10,4,"Life Sciences",3,"Male",96,3,1,"Research Scientist",3,"Single",2936,10826,1,"Yes",11,3,3,0,6,4,3,6,4,0,2
44,"Yes","Travel_Rarely",1097,"Research & Development",10,4,"Life Sciences",3,"Male",96,3,1,"Research Scientist",3,"Single",2936,10826,1,"Yes",11,3,3,0,6,4,3,6,4,0,2
44,"Yes","Travel_Rarely",1097,"Research & Development",10,4,"Life Sciences",3,"Male",96,3,1,"Research Scientist",3,"Single",2936,10826,1,"Yes",11,3,3,0,6,4,3,6,4,0,2
44,"Yes","Travel_Rarely",1097,"Research & Development",10,4,"Life Sciences",3,"Male",96,3,1,"Research Scientist",3,"Single",2936,10826,1,"Yes",11,3,3,0,6,4,3,6,4,0,2
44,"Yes","Travel_Rarely",1097,"Research & Development",10,4,"Life Sciences",3,"Male",96,3,1,"Research Scientist",3,"Single",2936,10826,1,"Yes",11,3,3,0,6,4,3,6,4,0,2
41,"Yes","Non-Travel",906,"Research & Development",5,2,"Life Sciences",1,"Male",95,2,1,"Research Scientist",1,"Divorced",2107,20293,6,"No",17,3,1,1,5,2,1,1,0,0,0
41,"Yes","Non-Travel",906,"Research & Development",5,2,"Life Sciences",1,"Male",95,2,1,"Research Scientist",1,"Divorced",2107,20293,6,"No",17,3,1,1,5,2,1,1,0,0,0
41,"Yes","Non-Travel",906,"Research & Development",5,2,"Life Sciences",1,"Male",95,2,1,"Research Scientist",1,"Divorced",2107,20293,6,"No",17,3,1,1,5,2,1,1,0,0,0
41,"Yes","Non-Travel",906,"Research & Development",5,2,"Life Sciences",1,"Male",95,2,1,"Research Scientist",1,"Divorced",2107,20293,6,"No",17,3,1,1,5,2,1,1,0,0,0
41,"Yes","Non-Travel",906,"Research & Development",5,2,"Life Sciences",1,"Male",95,2,1,"Research Scientist",1,"Divorced",2107,20293,6,"No",17,3,1,1,5,2,1,1,0,0,0
24,"Yes","Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",4,"Female",97,3,1,"Laboratory Technician",2,"Married",2210,3372,1,"No",13,3,1,1,1,3,1,1,0,0,0
24,"Yes","Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",4,"Female",97,3,1,"Laboratory Technician",2,"Married",2210,3372,1,"No",13,3,1,1,1,3,1,1,0,0,0
24,"Yes","Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",4,"Female",97,3,1,"Laboratory Technician",2,"Married",2210,3372,1,"No",13,3,1,1,1,3,1,1,0,0,0
24,"Yes","Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",4,"Female",97,3,1,"Laboratory Technician",2,"Married",2210,3372,1,"No",13,3,1,1,1,3,1,1,0,0,0
24,"Yes","Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",4,"Female",97,3,1,"Laboratory Technician",2,"Married",2210,3372,1,"No",13,3,1,1,1,3,1,1,0,0,0
25,"Yes","Travel_Frequently",599,"Sales",24,1,"Life Sciences",3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Yes",14,3,4,0,1,4,3,1,0,1,0
25,"Yes","Travel_Frequently",599,"Sales",24,1,"Life Sciences",3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Yes",14,3,4,0,1,4,3,1,0,1,0
25,"Yes","Travel_Frequently",599,"Sales",24,1,"Life Sciences",3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Yes",14,3,4,0,1,4,3,1,0,1,0
25,"Yes","Travel_Frequently",599,"Sales",24,1,"Life Sciences",3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Yes",14,3,4,0,1,4,3,1,0,1,0
25,"Yes","Travel_Frequently",599,"Sales",24,1,"Life Sciences",3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Yes",14,3,4,0,1,4,3,1,0,1,0
44,"Yes","Travel_Rarely",621,"Research & Development",15,3,"Medical",1,"Female",73,3,3,"Healthcare Representative",4,"Married",7978,14075,1,"No",11,3,4,1,10,2,3,10,7,0,5
44,"Yes","Travel_Rarely",621,"Research & Development",15,3,"Medical",1,"Female",73,3,3,"Healthcare Representative",4,"Married",7978,14075,1,"No",11,3,4,1,10,2,3,10,7,0,5
44,"Yes","Travel_Rarely",621,"Research & Development",15,3,"Medical",1,"Female",73,3,3,"Healthcare Representative",4,"Married",7978,14075,1,"No",11,3,4,1,10,2,3,10,7,0,5
44,"Yes","Travel_Rarely",621,"Research & Development",15,3,"Medical",1,"Female",73,3,3,"Healthcare Representative",4,"Married",7978,14075,1,"No",11,3,4,1,10,2,3,10,7,0,5
44,"Yes","Travel_Rarely",621,"Research & Development",15,3,"Medical",1,"Female",73,3,3,"Healthcare Representative",4,"Married",7978,14075,1,"No",11,3,4,1,10,2,3,10,7,0,5
32,"Yes","Travel_Rarely",1089,"Research & Development",7,2,"Life Sciences",4,"Male",79,3,2,"Laboratory Technician",3,"Married",4883,22845,1,"No",18,3,1,1,10,3,3,10,4,1,1
32,"Yes","Travel_Rarely",1089,"Research & Development",7,2,"Life Sciences",4,"Male",79,3,2,"Laboratory Technician",3,"Married",4883,22845,1,"No",18,3,1,1,10,3,3,10,4,1,1
32,"Yes","Travel_Rarely",1089,"Research & Development",7,2,"Life Sciences",4,"Male",79,3,2,"Laboratory Technician",3,"Married",4883,22845,1,"No",18,3,1,1,10,3,3,10,4,1,1
32,"Yes","Travel_Rarely",1089,"Research & Development",7,2,"Life Sciences",4,"Male",79,3,2,"Laboratory Technician",3,"Married",4883,22845,1,"No",18,3,1,1,10,3,3,10,4,1,1
32,"Yes","Travel_Rarely",1089,"Research & Development",7,2,"Life Sciences",4,"Male",79,3,2,"Laboratory Technician",3,"Married",4883,22845,1,"No",18,3,1,1,10,3,3,10,4,1,1
39,"Yes","Travel_Rarely",360,"Research & Development",23,3,"Medical",3,"Male",93,3,1,"Research Scientist",1,"Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3
39,"Yes","Travel_Rarely",360,"Research & Development",23,3,"Medical",3,"Male",93,3,1,"Research Scientist",1,"Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3
39,"Yes","Travel_Rarely",360,"Research & Development",23,3,"Medical",3,"Male",93,3,1,"Research Scientist",1,"Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3
39,"Yes","Travel_Rarely",360,"Research & Development",23,3,"Medical",3,"Male",93,3,1,"Research Scientist",1,"Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3
39,"Yes","Travel_Rarely",360,"Research & Development",23,3,"Medical",3,"Male",93,3,1,"Research Scientist",1,"Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3
40,"Yes","Travel_Rarely",299,"Sales",25,4,"Marketing",4,"Male",57,2,3,"Sales Executive",2,"Single",9094,17235,2,"Yes",12,3,3,0,9,2,3,5,4,1,0
40,"Yes","Travel_Rarely",299,"Sales",25,4,"Marketing",4,"Male",57,2,3,"Sales Executive",2,"Single",9094,17235,2,"Yes",12,3,3,0,9,2,3,5,4,1,0
40,"Yes","Travel_Rarely",299,"Sales",25,4,"Marketing",4,"Male",57,2,3,"Sales Executive",2,"Single",9094,17235,2,"Yes",12,3,3,0,9,2,3,5,4,1,0
40,"Yes","Travel_Rarely",299,"Sales",25,4,"Marketing",4,"Male",57,2,3,"Sales Executive",2,"Single",9094,17235,2,"Yes",12,3,3,0,9,2,3,5,4,1,0
40,"Yes","Travel_Rarely",299,"Sales",25,4,"Marketing",4,"Male",57,2,3,"Sales Executive",2,"Single",9094,17235,2,"Yes",12,3,3,0,9,2,3,5,4,1,0
31,"Yes","Travel_Frequently",1060,"Sales",1,3,"Life Sciences",4,"Female",54,3,1,"Sales Representative",2,"Single",2302,8319,1,"Yes",11,3,1,0,3,2,4,3,2,2,2
31,"Yes","Travel_Frequently",1060,"Sales",1,3,"Life Sciences",4,"Female",54,3,1,"Sales Representative",2,"Single",2302,8319,1,"Yes",11,3,1,0,3,2,4,3,2,2,2
31,"Yes","Travel_Frequently",1060,"Sales",1,3,"Life Sciences",4,"Female",54,3,1,"Sales Representative",2,"Single",2302,8319,1,"Yes",11,3,1,0,3,2,4,3,2,2,2
31,"Yes","Travel_Frequently",1060,"Sales",1,3,"Life Sciences",4,"Female",54,3,1,"Sales Representative",2,"Single",2302,8319,1,"Yes",11,3,1,0,3,2,4,3,2,2,2
31,"Yes","Travel_Frequently",1060,"Sales",1,3,"Life Sciences",4,"Female",54,3,1,"Sales Representative",2,"Single",2302,8319,1,"Yes",11,3,1,0,3,2,4,3,2,2,2
44,"Yes","Travel_Rarely",935,"Research & Development",3,3,"Life Sciences",1,"Male",89,3,1,"Laboratory Technician",1,"Married",2362,14669,4,"No",12,3,3,0,10,4,4,3,2,1,2
44,"Yes","Travel_Rarely",935,"Research & Development",3,3,"Life Sciences",1,"Male",89,3,1,"Laboratory Technician",1,"Married",2362,14669,4,"No",12,3,3,0,10,4,4,3,2,1,2
44,"Yes","Travel_Rarely",935,"Research & Development",3,3,"Life Sciences",1,"Male",89,3,1,"Laboratory Technician",1,"Married",2362,14669,4,"No",12,3,3,0,10,4,4,3,2,1,2
44,"Yes","Travel_Rarely",935,"Research & Development",3,3,"Life Sciences",1,"Male",89,3,1,"Laboratory Technician",1,"Married",2362,14669,4,"No",12,3,3,0,10,4,4,3,2,1,2
44,"Yes","Travel_Rarely",935,"Research & Development",3,3,"Life Sciences",1,"Male",89,3,1,"Laboratory Technician",1,"Married",2362,14669,4,"No",12,3,3,0,10,4,4,3,2,1,2
31,"Yes","Travel_Frequently",703,"Sales",2,3,"Life Sciences",3,"Female",90,2,1,"Sales Representative",4,"Single",2785,11882,7,"No",14,3,3,0,3,3,4,1,0,0,0
31,"Yes","Travel_Frequently",703,"Sales",2,3,"Life Sciences",3,"Female",90,2,1,"Sales Representative",4,"Single",2785,11882,7,"No",14,3,3,0,3,3,4,1,0,0,0
31,"Yes","Travel_Frequently",703,"Sales",2,3,"Life Sciences",3,"Female",90,2,1,"Sales Representative",4,"Single",2785,11882,7,"No",14,3,3,0,3,3,4,1,0,0,0
31,"Yes","Travel_Frequently",703,"Sales",2,3,"Life Sciences",3,"Female",90,2,1,"Sales Representative",4,"Single",2785,11882,7,"No",14,3,3,0,3,3,4,1,0,0,0
31,"Yes","Travel_Frequently",703,"Sales",2,3,"Life Sciences",3,"Female",90,2,1,"Sales Representative",4,"Single",2785,11882,7,"No",14,3,3,0,3,3,4,1,0,0,0
31,"Yes","Travel_Frequently",667,"Sales",1,4,"Life Sciences",2,"Female",50,1,1,"Sales Representative",3,"Single",1359,16154,1,"No",12,3,2,0,1,3,3,1,0,0,0
31,"Yes","Travel_Frequently",667,"Sales",1,4,"Life Sciences",2,"Female",50,1,1,"Sales Representative",3,"Single",1359,16154,1,"No",12,3,2,0,1,3,3,1,0,0,0
31,"Yes","Travel_Frequently",667,"Sales",1,4,"Life Sciences",2,"Female",50,1,1,"Sales Representative",3,"Single",1359,16154,1,"No",12,3,2,0,1,3,3,1,0,0,0
31,"Yes","Travel_Frequently",667,"Sales",1,4,"Life Sciences",2,"Female",50,1,1,"Sales Representative",3,"Single",1359,16154,1,"No",12,3,2,0,1,3,3,1,0,0,0
31,"Yes","Travel_Frequently",667,"Sales",1,4,"Life Sciences",2,"Female",50,1,1,"Sales Representative",3,"Single",1359,16154,1,"No",12,3,2,0,1,3,3,1,0,0,0
31,"Yes","Travel_Rarely",202,"Research & Development",8,3,"Life Sciences",1,"Female",34,2,1,"Research Scientist",2,"Single",1261,22262,1,"No",12,3,3,0,1,3,4,1,0,0,0
31,"Yes","Travel_Rarely",202,"Research & Development",8,3,"Life Sciences",1,"Female",34,2,1,"Research Scientist",2,"Single",1261,22262,1,"No",12,3,3,0,1,3,4,1,0,0,0
31,"Yes","Travel_Rarely",202,"Research & Development",8,3,"Life Sciences",1,"Female",34,2,1,"Research Scientist",2,"Single",1261,22262,1,"No",12,3,3,0,1,3,4,1,0,0,0
31,"Yes","Travel_Rarely",202,"Research & Development",8,3,"Life Sciences",1,"Female",34,2,1,"Research Scientist",2,"Single",1261,22262,1,"No",12,3,3,0,1,3,4,1,0,0,0
31,"Yes","Travel_Rarely",202,"Research & Development",8,3,"Life Sciences",1,"Female",34,2,1,"Research Scientist",2,"Single",1261,22262,1,"No",12,3,3,0,1,3,4,1,0,0,0
25,"Yes","Travel_Rarely",383,"Sales",9,2,"Life Sciences",1,"Male",68,2,1,"Sales Representative",1,"Married",4400,15182,3,"No",12,3,1,0,6,2,3,3,2,2,2
25,"Yes","Travel_Rarely",383,"Sales",9,2,"Life Sciences",1,"Male",68,2,1,"Sales Representative",1,"Married",4400,15182,3,"No",12,3,1,0,6,2,3,3,2,2,2
25,"Yes","Travel_Rarely",383,"Sales",9,2,"Life Sciences",1,"Male",68,2,1,"Sales Representative",1,"Married",4400,15182,3,"No",12,3,1,0,6,2,3,3,2,2,2
25,"Yes","Travel_Rarely",383,"Sales",9,2,"Life Sciences",1,"Male",68,2,1,"Sales Representative",1,"Married",4400,15182,3,"No",12,3,1,0,6,2,3,3,2,2,2
25,"Yes","Travel_Rarely",383,"Sales",9,2,"Life Sciences",1,"Male",68,2,1,"Sales Representative",1,"Married",4400,15182,3,"No",12,3,1,0,6,2,3,3,2,2,2
31,"Yes","Travel_Frequently",1445,"Research & Development",1,5,"Life Sciences",3,"Female",100,4,3,"Manufacturing Director",2,"Single",7446,8931,1,"No",11,3,1,0,10,2,3,10,8,4,7
31,"Yes","Travel_Frequently",1445,"Research & Development",1,5,"Life Sciences",3,"Female",100,4,3,"Manufacturing Director",2,"Single",7446,8931,1,"No",11,3,1,0,10,2,3,10,8,4,7
31,"Yes","Travel_Frequently",1445,"Research & Development",1,5,"Life Sciences",3,"Female",100,4,3,"Manufacturing Director",2,"Single",7446,8931,1,"No",11,3,1,0,10,2,3,10,8,4,7
31,"Yes","Travel_Frequently",1445,"Research & Development",1,5,"Life Sciences",3,"Female",100,4,3,"Manufacturing Director",2,"Single",7446,8931,1,"No",11,3,1,0,10,2,3,10,8,4,7
31,"Yes","Travel_Frequently",1445,"Research & Development",1,5,"Life Sciences",3,"Female",100,4,3,"Manufacturing Director",2,"Single",7446,8931,1,"No",11,3,1,0,10,2,3,10,8,4,7
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
28,"Yes","Travel_Frequently",1496,"Sales",1,3,"Technical Degree",1,"Male",92,3,1,"Sales Representative",3,"Married",2909,15747,3,"No",15,3,4,1,5,3,4,3,2,1,2
28,"Yes","Travel_Frequently",1496,"Sales",1,3,"Technical Degree",1,"Male",92,3,1,"Sales Representative",3,"Married",2909,15747,3,"No",15,3,4,1,5,3,4,3,2,1,2
28,"Yes","Travel_Frequently",1496,"Sales",1,3,"Technical Degree",1,"Male",92,3,1,"Sales Representative",3,"Married",2909,15747,3,"No",15,3,4,1,5,3,4,3,2,1,2
28,"Yes","Travel_Frequently",1496,"Sales",1,3,"Technical Degree",1,"Male",92,3,1,"Sales Representative",3,"Married",2909,15747,3,"No",15,3,4,1,5,3,4,3,2,1,2
28,"Yes","Travel_Frequently",1496,"Sales",1,3,"Technical Degree",1,"Male",92,3,1,"Sales Representative",3,"Married",2909,15747,3,"No",15,3,4,1,5,3,4,3,2,1,2
29,"Yes","Travel_Frequently",115,"Sales",13,3,"Technical Degree",1,"Female",51,3,2,"Sales Executive",2,"Single",5765,17485,5,"No",11,3,1,0,7,4,1,5,3,0,0
29,"Yes","Travel_Frequently",115,"Sales",13,3,"Technical Degree",1,"Female",51,3,2,"Sales Executive",2,"Single",5765,17485,5,"No",11,3,1,0,7,4,1,5,3,0,0
29,"Yes","Travel_Frequently",115,"Sales",13,3,"Technical Degree",1,"Female",51,3,2,"Sales Executive",2,"Single",5765,17485,5,"No",11,3,1,0,7,4,1,5,3,0,0
29,"Yes","Travel_Frequently",115,"Sales",13,3,"Technical Degree",1,"Female",51,3,2,"Sales Executive",2,"Single",5765,17485,5,"No",11,3,1,0,7,4,1,5,3,0,0
29,"Yes","Travel_Frequently",115,"Sales",13,3,"Technical Degree",1,"Female",51,3,2,"Sales Executive",2,"Single",5765,17485,5,"No",11,3,1,0,7,4,1,5,3,0,0
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
28,"Yes","Travel_Frequently",289,"Research & Development",2,2,"Medical",3,"Male",38,2,1,"Laboratory Technician",1,"Single",2561,5355,7,"No",11,3,3,0,8,2,2,0,0,0,0
28,"Yes","Travel_Frequently",289,"Research & Development",2,2,"Medical",3,"Male",38,2,1,"Laboratory Technician",1,"Single",2561,5355,7,"No",11,3,3,0,8,2,2,0,0,0,0
28,"Yes","Travel_Frequently",289,"Research & Development",2,2,"Medical",3,"Male",38,2,1,"Laboratory Technician",1,"Single",2561,5355,7,"No",11,3,3,0,8,2,2,0,0,0,0
28,"Yes","Travel_Frequently",289,"Research & Development",2,2,"Medical",3,"Male",38,2,1,"Laboratory Technician",1,"Single",2561,5355,7,"No",11,3,3,0,8,2,2,0,0,0,0
28,"Yes","Travel_Frequently",289,"Research & Development",2,2,"Medical",3,"Male",38,2,1,"Laboratory Technician",1,"Single",2561,5355,7,"No",11,3,3,0,8,2,2,0,0,0,0
29,"Yes","Travel_Rarely",224,"Research & Development",1,4,"Technical Degree",1,"Male",100,2,1,"Research Scientist",1,"Single",2362,7568,6,"No",13,3,3,0,11,2,1,9,7,0,7
